-0.9731	3.17759
-0.973	3.17715
-0.9729	3.17671
-0.9728	3.17627
-0.9727	3.17583
-0.9726	3.17539
-0.9725	3.17496
-0.9724	3.17452
-0.9723	3.17408
-0.9722	3.17364
-0.9721	3.1732
-0.972	3.17276
-0.9719	3.17232
-0.9718	3.17188
-0.9717	3.17145
-0.9716	3.17101
-0.9715	3.17057
-0.9714	3.17013
-0.9713	3.16969
-0.9712	3.16925
-0.9711	3.16881
-0.971	3.16838
-0.9709	3.16794
-0.9708	3.1675
-0.9707	3.16706
-0.9706	3.16662
-0.9705	3.16618
-0.9704	3.16575
-0.9703	3.16531
-0.9702	3.16487
-0.9701	3.16443
-0.97	3.16399
-0.9699	3.16356
-0.9698	3.16312
-0.9697	3.16268
-0.9696	3.16224
-0.9695	3.1618
-0.9694	3.16137
-0.9693	3.16093
-0.9692	3.16049
-0.9691	3.16005
-0.969	3.15962
-0.9689	3.15918
-0.9688	3.15874
-0.9687	3.1583
-0.9686	3.15786
-0.9685	3.15743
-0.9684	3.15699
-0.9683	3.15655
-0.9682	3.15611
-0.9681	3.15568
-0.968	3.15524
-0.9679	3.1548
-0.9678	3.15436
-0.9677	3.15393
-0.9676	3.15349
-0.9675	3.15305
-0.9674	3.15261
-0.9673	3.15218
-0.9672	3.15174
-0.9671	3.1513
-0.967	3.15087
-0.9669	3.15043
-0.9668	3.14999
-0.9667	3.14955
-0.9666	3.14912
-0.9665	3.14868
-0.9664	3.14824
-0.9663	3.14781
-0.9662	3.14737
-0.9661	3.14693
-0.966	3.1465
-0.9659	3.14606
-0.9658	3.14562
-0.9657	3.14519
-0.9656	3.14475
-0.9655	3.14431
-0.9654	3.14388
-0.9653	3.14344
-0.9652	3.143
-0.9651	3.14257
-0.965	3.14213
-0.9649	3.14169
-0.9648	3.14126
-0.9647	3.14082
-0.9646	3.14038
-0.9645	3.13995
-0.9644	3.13951
-0.9643	3.13908
-0.9642	3.13864
-0.9641	3.1382
-0.964	3.13777
-0.9639	3.13733
-0.9638	3.13689
-0.9637	3.13646
-0.9636	3.13602
-0.9635	3.13559
-0.9634	3.13515
-0.9633	3.13471
-0.9632	3.13428
-0.9631	3.13384
-0.963	3.13341
-0.9629	3.13297
-0.9628	3.13253
-0.9627	3.1321
-0.9626	3.13166
-0.9625	3.13123
-0.9624	3.13079
-0.9623	3.13036
-0.9622	3.12992
-0.9621	3.12948
-0.962	3.12905
-0.9619	3.12861
-0.9618	3.12818
-0.9617	3.12774
-0.9616	3.12731
-0.9615	3.12687
-0.9614	3.12644
-0.9613	3.126
-0.9612	3.12557
-0.9611	3.12513
-0.961	3.1247
-0.9609	3.12426
-0.9608	3.12382
-0.9607	3.12339
-0.9606	3.12295
-0.9605	3.12252
-0.9604	3.12208
-0.9603	3.12165
-0.9602	3.12121
-0.9601	3.12078
-0.96	3.12034
-0.9599	3.11991
-0.9598	3.11947
-0.9597	3.11904
-0.9596	3.1186
-0.9595	3.11817
-0.9594	3.11774
-0.9593	3.1173
-0.9592	3.11687
-0.9591	3.11643
-0.959	3.116
-0.9589	3.11556
-0.9588	3.11513
-0.9587	3.11469
-0.9586	3.11426
-0.9585	3.11382
-0.9584	3.11339
-0.9583	3.11296
-0.9582	3.11252
-0.9581	3.11209
-0.958	3.11165
-0.9579	3.11122
-0.9578	3.11078
-0.9577	3.11035
-0.9576	3.10992
-0.9575	3.10948
-0.9574	3.10905
-0.9573	3.10861
-0.9572	3.10818
-0.9571	3.10774
-0.957	3.10731
-0.9569	3.10688
-0.9568	3.10644
-0.9567	3.10601
-0.9566	3.10558
-0.9565	3.10514
-0.9564	3.10471
-0.9563	3.10427
-0.9562	3.10384
-0.9561	3.10341
-0.956	3.10297
-0.9559	3.10254
-0.9558	3.10211
-0.9557	3.10167
-0.9556	3.10124
-0.9555	3.1008
-0.9554	3.10037
-0.9553	3.09994
-0.9552	3.0995
-0.9551	3.09907
-0.955	3.09864
-0.9549	3.0982
-0.9548	3.09777
-0.9547	3.09734
-0.9546	3.0969
-0.9545	3.09647
-0.9544	3.09604
-0.9543	3.0956
-0.9542	3.09517
-0.9541	3.09474
-0.954	3.09431
-0.9539	3.09387
-0.9538	3.09344
-0.9537	3.09301
-0.9536	3.09257
-0.9535	3.09214
-0.9534	3.09171
-0.9533	3.09127
-0.9532	3.09084
-0.9531	3.09041
-0.953	3.08998
-0.9529	3.08954
-0.9528	3.08911
-0.9527	3.08868
-0.9526	3.08825
-0.9525	3.08781
-0.9524	3.08738
-0.9523	3.08695
-0.9522	3.08652
-0.9521	3.08608
-0.952	3.08565
-0.9519	3.08522
-0.9518	3.08479
-0.9517	3.08435
-0.9516	3.08392
-0.9515	3.08349
-0.9514	3.08306
-0.9513	3.08262
-0.9512	3.08219
-0.9511	3.08176
-0.951	3.08133
-0.9509	3.0809
-0.9508	3.08046
-0.9507	3.08003
-0.9506	3.0796
-0.9505	3.07917
-0.9504	3.07874
-0.9503	3.0783
-0.9502	3.07787
-0.9501	3.07744
-0.95	3.07701
-0.9499	3.07658
-0.9498	3.07615
-0.9497	3.07571
-0.9496	3.07528
-0.9495	3.07485
-0.9494	3.07442
-0.9493	3.07399
-0.9492	3.07356
-0.9491	3.07312
-0.949	3.07269
-0.9489	3.07226
-0.9488	3.07183
-0.9487	3.0714
-0.9486	3.07097
-0.9485	3.07054
-0.9484	3.0701
-0.9483	3.06967
-0.9482	3.06924
-0.9481	3.06881
-0.948	3.06838
-0.9479	3.06795
-0.9478	3.06752
-0.9477	3.06709
-0.9476	3.06666
-0.9475	3.06622
-0.9474	3.06579
-0.9473	3.06536
-0.9472	3.06493
-0.9471	3.0645
-0.947	3.06407
-0.9469	3.06364
-0.9468	3.06321
-0.9467	3.06278
-0.9466	3.06235
-0.9465	3.06192
-0.9464	3.06149
-0.9463	3.06105
-0.9462	3.06062
-0.9461	3.06019
-0.946	3.05976
-0.9459	3.05933
-0.9458	3.0589
-0.9457	3.05847
-0.9456	3.05804
-0.9455	3.05761
-0.9454	3.05718
-0.9453	3.05675
-0.9452	3.05632
-0.9451	3.05589
-0.945	3.05546
-0.9449	3.05503
-0.9448	3.0546
-0.9447	3.05417
-0.9446	3.05374
-0.9445	3.05331
-0.9444	3.05288
-0.9443	3.05245
-0.9442	3.05202
-0.9441	3.05159
-0.944	3.05116
-0.9439	3.05073
-0.9438	3.0503
-0.9437	3.04987
-0.9436	3.04944
-0.9435	3.04901
-0.9434	3.04858
-0.9433	3.04815
-0.9432	3.04772
-0.9431	3.04729
-0.943	3.04686
-0.9429	3.04643
-0.9428	3.046
-0.9427	3.04557
-0.9426	3.04514
-0.9425	3.04471
-0.9424	3.04428
-0.9423	3.04385
-0.9422	3.04343
-0.9421	3.043
-0.942	3.04257
-0.9419	3.04214
-0.9418	3.04171
-0.9417	3.04128
-0.9416	3.04085
-0.9415	3.04042
-0.9414	3.03999
-0.9413	3.03956
-0.9412	3.03913
-0.9411	3.0387
-0.941	3.03828
-0.9409	3.03785
-0.9408	3.03742
-0.9407	3.03699
-0.9406	3.03656
-0.9405	3.03613
-0.9404	3.0357
-0.9403	3.03527
-0.9402	3.03484
-0.9401	3.03442
-0.94	3.03399
-0.9399	3.03356
-0.9398	3.03313
-0.9397	3.0327
-0.9396	3.03227
-0.9395	3.03184
-0.9394	3.03142
-0.9393	3.03099
-0.9392	3.03056
-0.9391	3.03013
-0.939	3.0297
-0.9389	3.02927
-0.9388	3.02885
-0.9387	3.02842
-0.9386	3.02799
-0.9385	3.02756
-0.9384	3.02713
-0.9383	3.02671
-0.9382	3.02628
-0.9381	3.02585
-0.938	3.02542
-0.9379	3.02499
-0.9378	3.02456
-0.9377	3.02414
-0.9376	3.02371
-0.9375	3.02328
-0.9374	3.02285
-0.9373	3.02243
-0.9372	3.022
-0.9371	3.02157
-0.937	3.02114
-0.9369	3.02071
-0.9368	3.02029
-0.9367	3.01986
-0.9366	3.01943
-0.9365	3.019
-0.9364	3.01858
-0.9363	3.01815
-0.9362	3.01772
-0.9361	3.01729
-0.936	3.01687
-0.9359	3.01644
-0.9358	3.01601
-0.9357	3.01558
-0.9356	3.01516
-0.9355	3.01473
-0.9354	3.0143
-0.9353	3.01388
-0.9352	3.01345
-0.9351	3.01302
-0.935	3.01259
-0.9349	3.01217
-0.9348	3.01174
-0.9347	3.01131
-0.9346	3.01089
-0.9345	3.01046
-0.9344	3.01003
-0.9343	3.00961
-0.9342	3.00918
-0.9341	3.00875
-0.934	3.00833
-0.9339	3.0079
-0.9338	3.00747
-0.9337	3.00705
-0.9336	3.00662
-0.9335	3.00619
-0.9334	3.00577
-0.9333	3.00534
-0.9332	3.00491
-0.9331	3.00449
-0.933	3.00406
-0.9329	3.00363
-0.9328	3.00321
-0.9327	3.00278
-0.9326	3.00235
-0.9325	3.00193
-0.9324	3.0015
-0.9323	3.00108
-0.9322	3.00065
-0.9321	3.00022
-0.932	2.9998
-0.9319	2.99937
-0.9318	2.99894
-0.9317	2.99852
-0.9316	2.99809
-0.9315	2.99767
-0.9314	2.99724
-0.9313	2.99681
-0.9312	2.99639
-0.9311	2.99596
-0.931	2.99554
-0.9309	2.99511
-0.9308	2.99469
-0.9307	2.99426
-0.9306	2.99383
-0.9305	2.99341
-0.9304	2.99298
-0.9303	2.99256
-0.9302	2.99213
-0.9301	2.99171
-0.93	2.99128
-0.9299	2.99085
-0.9298	2.99043
-0.9297	2.99
-0.9296	2.98958
-0.9295	2.98915
-0.9294	2.98873
-0.9293	2.9883
-0.9292	2.98788
-0.9291	2.98745
-0.929	2.98703
-0.9289	2.9866
-0.9288	2.98618
-0.9287	2.98575
-0.9286	2.98533
-0.9285	2.9849
-0.9284	2.98448
-0.9283	2.98405
-0.9282	2.98363
-0.9281	2.9832
-0.928	2.98278
-0.9279	2.98235
-0.9278	2.98193
-0.9277	2.9815
-0.9276	2.98108
-0.9275	2.98065
-0.9274	2.98023
-0.9273	2.9798
-0.9272	2.97938
-0.9271	2.97895
-0.927	2.97853
-0.9269	2.9781
-0.9268	2.97768
-0.9267	2.97726
-0.9266	2.97683
-0.9265	2.97641
-0.9264	2.97598
-0.9263	2.97556
-0.9262	2.97513
-0.9261	2.97471
-0.926	2.97429
-0.9259	2.97386
-0.9258	2.97344
-0.9257	2.97301
-0.9256	2.97259
-0.9255	2.97216
-0.9254	2.97174
-0.9253	2.97132
-0.9252	2.97089
-0.9251	2.97047
-0.925	2.97004
-0.9249	2.96962
-0.9248	2.9692
-0.9247	2.96877
-0.9246	2.96835
-0.9245	2.96793
-0.9244	2.9675
-0.9243	2.96708
-0.9242	2.96665
-0.9241	2.96623
-0.924	2.96581
-0.9239	2.96538
-0.9238	2.96496
-0.9237	2.96454
-0.9236	2.96411
-0.9235	2.96369
-0.9234	2.96327
-0.9233	2.96284
-0.9232	2.96242
-0.9231	2.962
-0.923	2.96157
-0.9229	2.96115
-0.9228	2.96073
-0.9227	2.9603
-0.9226	2.95988
-0.9225	2.95946
-0.9224	2.95903
-0.9223	2.95861
-0.9222	2.95819
-0.9221	2.95776
-0.922	2.95734
-0.9219	2.95692
-0.9218	2.95649
-0.9217	2.95607
-0.9216	2.95565
-0.9215	2.95523
-0.9214	2.9548
-0.9213	2.95438
-0.9212	2.95396
-0.9211	2.95354
-0.921	2.95311
-0.9209	2.95269
-0.9208	2.95227
-0.9207	2.95184
-0.9206	2.95142
-0.9205	2.951
-0.9204	2.95058
-0.9203	2.95015
-0.9202	2.94973
-0.9201	2.94931
-0.92	2.94889
-0.9199	2.94846
-0.9198	2.94804
-0.9197	2.94762
-0.9196	2.9472
-0.9195	2.94678
-0.9194	2.94635
-0.9193	2.94593
-0.9192	2.94551
-0.9191	2.94509
-0.919	2.94467
-0.9189	2.94424
-0.9188	2.94382
-0.9187	2.9434
-0.9186	2.94298
-0.9185	2.94256
-0.9184	2.94213
-0.9183	2.94171
-0.9182	2.94129
-0.9181	2.94087
-0.918	2.94045
-0.9179	2.94002
-0.9178	2.9396
-0.9177	2.93918
-0.9176	2.93876
-0.9175	2.93834
-0.9174	2.93792
-0.9173	2.93749
-0.9172	2.93707
-0.9171	2.93665
-0.917	2.93623
-0.9169	2.93581
-0.9168	2.93539
-0.9167	2.93497
-0.9166	2.93455
-0.9165	2.93412
-0.9164	2.9337
-0.9163	2.93328
-0.9162	2.93286
-0.9161	2.93244
-0.916	2.93202
-0.9159	2.9316
-0.9158	2.93118
-0.9157	2.93075
-0.9156	2.93033
-0.9155	2.92991
-0.9154	2.92949
-0.9153	2.92907
-0.9152	2.92865
-0.9151	2.92823
-0.915	2.92781
-0.9149	2.92739
-0.9148	2.92697
-0.9147	2.92655
-0.9146	2.92613
-0.9145	2.9257
-0.9144	2.92528
-0.9143	2.92486
-0.9142	2.92444
-0.9141	2.92402
-0.914	2.9236
-0.9139	2.92318
-0.9138	2.92276
-0.9137	2.92234
-0.9136	2.92192
-0.9135	2.9215
-0.9134	2.92108
-0.9133	2.92066
-0.9132	2.92024
-0.9131	2.91982
-0.913	2.9194
-0.9129	2.91898
-0.9128	2.91856
-0.9127	2.91814
-0.9126	2.91772
-0.9125	2.9173
-0.9124	2.91688
-0.9123	2.91646
-0.9122	2.91604
-0.9121	2.91562
-0.912	2.9152
-0.9119	2.91478
-0.9118	2.91436
-0.9117	2.91394
-0.9116	2.91352
-0.9115	2.9131
-0.9114	2.91268
-0.9113	2.91226
-0.9112	2.91184
-0.9111	2.91142
-0.911	2.911
-0.9109	2.91058
-0.9108	2.91016
-0.9107	2.90974
-0.9106	2.90932
-0.9105	2.9089
-0.9104	2.90849
-0.9103	2.90807
-0.9102	2.90765
-0.9101	2.90723
-0.91	2.90681
-0.9099	2.90639
-0.9098	2.90597
-0.9097	2.90555
-0.9096	2.90513
-0.9095	2.90471
-0.9094	2.90429
-0.9093	2.90387
-0.9092	2.90346
-0.9091	2.90304
-0.909	2.90262
-0.9089	2.9022
-0.9088	2.90178
-0.9087	2.90136
-0.9086	2.90094
-0.9085	2.90052
-0.9084	2.9001
-0.9083	2.89969
-0.9082	2.89927
-0.9081	2.89885
-0.908	2.89843
-0.9079	2.89801
-0.9078	2.89759
-0.9077	2.89717
-0.9076	2.89676
-0.9075	2.89634
-0.9074	2.89592
-0.9073	2.8955
-0.9072	2.89508
-0.9071	2.89466
-0.907	2.89425
-0.9069	2.89383
-0.9068	2.89341
-0.9067	2.89299
-0.9066	2.89257
-0.9065	2.89215
-0.9064	2.89174
-0.9063	2.89132
-0.9062	2.8909
-0.9061	2.89048
-0.906	2.89006
-0.9059	2.88965
-0.9058	2.88923
-0.9057	2.88881
-0.9056	2.88839
-0.9055	2.88798
-0.9054	2.88756
-0.9053	2.88714
-0.9052	2.88672
-0.9051	2.8863
-0.905	2.88589
-0.9049	2.88547
-0.9048	2.88505
-0.9047	2.88463
-0.9046	2.88422
-0.9045	2.8838
-0.9044	2.88338
-0.9043	2.88296
-0.9042	2.88255
-0.9041	2.88213
-0.904	2.88171
-0.9039	2.88129
-0.9038	2.88088
-0.9037	2.88046
-0.9036	2.88004
-0.9035	2.87963
-0.9034	2.87921
-0.9033	2.87879
-0.9032	2.87837
-0.9031	2.87796
-0.903	2.87754
-0.9029	2.87712
-0.9028	2.87671
-0.9027	2.87629
-0.9026	2.87587
-0.9025	2.87546
-0.9024	2.87504
-0.9023	2.87462
-0.9022	2.8742
-0.9021	2.87379
-0.902	2.87337
-0.9019	2.87295
-0.9018	2.87254
-0.9017	2.87212
-0.9016	2.8717
-0.9015	2.87129
-0.9014	2.87087
-0.9013	2.87046
-0.9012	2.87004
-0.9011	2.86962
-0.901	2.86921
-0.9009	2.86879
-0.9008	2.86837
-0.9007	2.86796
-0.9006	2.86754
-0.9005	2.86712
-0.9004	2.86671
-0.9003	2.86629
-0.9002	2.86588
-0.9001	2.86546
-0.9	2.86504
-0.8999	2.86463
-0.8998	2.86421
-0.8997	2.8638
-0.8996	2.86338
-0.8995	2.86296
-0.8994	2.86255
-0.8993	2.86213
-0.8992	2.86172
-0.8991	2.8613
-0.899	2.86088
-0.8989	2.86047
-0.8988	2.86005
-0.8987	2.85964
-0.8986	2.85922
-0.8985	2.85881
-0.8984	2.85839
-0.8983	2.85797
-0.8982	2.85756
-0.8981	2.85714
-0.898	2.85673
-0.8979	2.85631
-0.8978	2.8559
-0.8977	2.85548
-0.8976	2.85507
-0.8975	2.85465
-0.8974	2.85424
-0.8973	2.85382
-0.8972	2.85341
-0.8971	2.85299
-0.897	2.85258
-0.8969	2.85216
-0.8968	2.85175
-0.8967	2.85133
-0.8966	2.85092
-0.8965	2.8505
-0.8964	2.85009
-0.8963	2.84967
-0.8962	2.84926
-0.8961	2.84884
-0.896	2.84843
-0.8959	2.84801
-0.8958	2.8476
-0.8957	2.84718
-0.8956	2.84677
-0.8955	2.84635
-0.8954	2.84594
-0.8953	2.84552
-0.8952	2.84511
-0.8951	2.84469
-0.895	2.84428
-0.8949	2.84386
-0.8948	2.84345
-0.8947	2.84304
-0.8946	2.84262
-0.8945	2.84221
-0.8944	2.84179
-0.8943	2.84138
-0.8942	2.84096
-0.8941	2.84055
-0.894	2.84014
-0.8939	2.83972
-0.8938	2.83931
-0.8937	2.83889
-0.8936	2.83848
-0.8935	2.83807
-0.8934	2.83765
-0.8933	2.83724
-0.8932	2.83682
-0.8931	2.83641
-0.893	2.836
-0.8929	2.83558
-0.8928	2.83517
-0.8927	2.83475
-0.8926	2.83434
-0.8925	2.83393
-0.8924	2.83351
-0.8923	2.8331
-0.8922	2.83269
-0.8921	2.83227
-0.892	2.83186
-0.8919	2.83144
-0.8918	2.83103
-0.8917	2.83062
-0.8916	2.8302
-0.8915	2.82979
-0.8914	2.82938
-0.8913	2.82896
-0.8912	2.82855
-0.8911	2.82814
-0.891	2.82772
-0.8909	2.82731
-0.8908	2.8269
-0.8907	2.82648
-0.8906	2.82607
-0.8905	2.82566
-0.8904	2.82525
-0.8903	2.82483
-0.8902	2.82442
-0.8901	2.82401
-0.89	2.82359
-0.8899	2.82318
-0.8898	2.82277
-0.8897	2.82235
-0.8896	2.82194
-0.8895	2.82153
-0.8894	2.82112
-0.8893	2.8207
-0.8892	2.82029
-0.8891	2.81988
-0.889	2.81947
-0.8889	2.81905
-0.8888	2.81864
-0.8887	2.81823
-0.8886	2.81782
-0.8885	2.8174
-0.8884	2.81699
-0.8883	2.81658
-0.8882	2.81617
-0.8881	2.81575
-0.888	2.81534
-0.8879	2.81493
-0.8878	2.81452
-0.8877	2.8141
-0.8876	2.81369
-0.8875	2.81328
-0.8874	2.81287
-0.8873	2.81246
-0.8872	2.81204
-0.8871	2.81163
-0.887	2.81122
-0.8869	2.81081
-0.8868	2.8104
-0.8867	2.80998
-0.8866	2.80957
-0.8865	2.80916
-0.8864	2.80875
-0.8863	2.80834
-0.8862	2.80792
-0.8861	2.80751
-0.886	2.8071
-0.8859	2.80669
-0.8858	2.80628
-0.8857	2.80587
-0.8856	2.80545
-0.8855	2.80504
-0.8854	2.80463
-0.8853	2.80422
-0.8852	2.80381
-0.8851	2.8034
-0.885	2.80299
-0.8849	2.80257
-0.8848	2.80216
-0.8847	2.80175
-0.8846	2.80134
-0.8845	2.80093
-0.8844	2.80052
-0.8843	2.80011
-0.8842	2.7997
-0.8841	2.79928
-0.884	2.79887
-0.8839	2.79846
-0.8838	2.79805
-0.8837	2.79764
-0.8836	2.79723
-0.8835	2.79682
-0.8834	2.79641
-0.8833	2.796
-0.8832	2.79559
-0.8831	2.79518
-0.883	2.79476
-0.8829	2.79435
-0.8828	2.79394
-0.8827	2.79353
-0.8826	2.79312
-0.8825	2.79271
-0.8824	2.7923
-0.8823	2.79189
-0.8822	2.79148
-0.8821	2.79107
-0.882	2.79066
-0.8819	2.79025
-0.8818	2.78984
-0.8817	2.78943
-0.8816	2.78902
-0.8815	2.78861
-0.8814	2.7882
-0.8813	2.78779
-0.8812	2.78738
-0.8811	2.78697
-0.881	2.78656
-0.8809	2.78615
-0.8808	2.78574
-0.8807	2.78533
-0.8806	2.78492
-0.8805	2.78451
-0.8804	2.7841
-0.8803	2.78369
-0.8802	2.78328
-0.8801	2.78287
-0.88	2.78246
-0.8799	2.78205
-0.8798	2.78164
-0.8797	2.78123
-0.8796	2.78082
-0.8795	2.78041
-0.8794	2.78
-0.8793	2.77959
-0.8792	2.77918
-0.8791	2.77877
-0.879	2.77836
-0.8789	2.77795
-0.8788	2.77754
-0.8787	2.77713
-0.8786	2.77672
-0.8785	2.77631
-0.8784	2.7759
-0.8783	2.77549
-0.8782	2.77509
-0.8781	2.77468
-0.878	2.77427
-0.8779	2.77386
-0.8778	2.77345
-0.8777	2.77304
-0.8776	2.77263
-0.8775	2.77222
-0.8774	2.77181
-0.8773	2.7714
-0.8772	2.77099
-0.8771	2.77059
-0.877	2.77018
-0.8769	2.76977
-0.8768	2.76936
-0.8767	2.76895
-0.8766	2.76854
-0.8765	2.76813
-0.8764	2.76772
-0.8763	2.76732
-0.8762	2.76691
-0.8761	2.7665
-0.876	2.76609
-0.8759	2.76568
-0.8758	2.76527
-0.8757	2.76486
-0.8756	2.76446
-0.8755	2.76405
-0.8754	2.76364
-0.8753	2.76323
-0.8752	2.76282
-0.8751	2.76241
-0.875	2.76201
-0.8749	2.7616
-0.8748	2.76119
-0.8747	2.76078
-0.8746	2.76037
-0.8745	2.75997
-0.8744	2.75956
-0.8743	2.75915
-0.8742	2.75874
-0.8741	2.75833
-0.874	2.75793
-0.8739	2.75752
-0.8738	2.75711
-0.8737	2.7567
-0.8736	2.75629
-0.8735	2.75589
-0.8734	2.75548
-0.8733	2.75507
-0.8732	2.75466
-0.8731	2.75426
-0.873	2.75385
-0.8729	2.75344
-0.8728	2.75303
-0.8727	2.75263
-0.8726	2.75222
-0.8725	2.75181
-0.8724	2.7514
-0.8723	2.751
-0.8722	2.75059
-0.8721	2.75018
-0.872	2.74977
-0.8719	2.74937
-0.8718	2.74896
-0.8717	2.74855
-0.8716	2.74814
-0.8715	2.74774
